OrderID,ShipCity,ShipRegion,ShipAddress,CustomerID,ShipName,Employee.Address,Employee.HomePhone,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipPostalCode,ShipCountry,Employee.LastName,Employee.FirstName,Employee.Title,Employee.TitleOfCourtesy,Employee.BirthDate,Employee.HireDate,Employee.City,Employee.Region,Employee.PostalCode,Employee.Country,Employee.Extension,Employee.Notes,Employee.ReportsTo,Employee.PhotoPath,Index,EmployeeID1,EmployeeID2,EmployeeID3,Year of OrderDate,Month of OrderDate,Day of OrderDate,Hour of OrderDate,Minute of OrderDate,Second of OrderDate
10589,Eugene,OR,2732 Baker Blvd.,GREAL,Great Lakes Food Market,4726 - 11th Ave. N.E.,/206. 555-1189,04-07-1997 00:00,01-08-1997 00:00,14-07-1997 00:00,2,4.42,97403,usa,callahan,laura,inside sales coordinator,Ms.,09-01-1958 00:00,05-03-1994 00:00,Seattle,WA,98105,USA,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,http://accweb/emmployees/davolio.bmp,173,8,8,8,,,,,,
10616,Eugene,OR,2732 Baker Blvd.,GREAL,Great Lakes Food Market,"507 - 20th Ave. E.
Apt. 2A",/206. 555-9857,31-07-1997 00:00,28-08-1997 00:00,05-08-1997 00:00,2,116.53,97403,usa,davolio,nancy,sales representative,Ms.,08-12-1948 00:00,01-05-1992 00:00,Seattle,WA,98122,USA,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,http://accweb/emmployees/davolio.bmp,174,1,1,1,,,,,,
10656,Eugene,OR,2732 Baker Blvd.,GREAL,Great Lakes Food Market,"Coventry House
Miner Rd.",/71. 555-7773,04-09-1997 00:00,02-10-1997 00:00,10-09-1997 00:00,1,57.15,97403,usa,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,175,6,6,6,,,,,,
10660,Elgin,OR,City Center Plaza 516 Main St.,HUNGC,Hungry Coyote Import Store,4726 - 11th Ave. N.E.,/206. 555-1189,08-09-1997 00:00,06-10-1997 00:00,15-10-1997 00:00,1,111.29,97827,usa,callahan,laura,inside sales coordinator,Ms.,09-01-1958 00:00,05-03-1994 00:00,Seattle,WA,98105,USA,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,http://accweb/emmployees/davolio.bmp,176,8,8,8,,,,,,
10665,Portland,OR,89 Chiaroscuro Rd.,LONEP,Lonesome Pine Restaurant,"507 - 20th Ave. E.
Apt. 2A",/206. 555-9857,11-09-1997 00:00,09-10-1997 00:00,17-09-1997 00:00,2,26.31,97219,usa,davolio,nancy,sales representative,Ms.,08-12-1948 00:00,01-05-1992 00:00,Seattle,WA,98122,USA,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,http://accweb/emmployees/davolio.bmp,177,1,1,1,,,,,,
10708,Portland,OR,89 Jefferson Way Suite 2,THEBI,The Big Cheese,"Coventry House
Miner Rd.",/71. 555-7773,17-10-1997 00:00,28-11-1997 00:00,05-11-1997 00:00,2,2.96,97201,usa,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,178,6,6,6,,,,,,
10867,Portland,OR,89 Chiaroscuro Rd.,LONEP,Lonesome Pine Restaurant,"Coventry House
Miner Rd.",/71. 555-7773,03-02-1998 00:00,17-03-1998 00:00,11-02-1998 00:00,1,1.93,97219,usa,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,179,6,6,6,,,,,,
10883,Portland,OR,89 Chiaroscuro Rd.,LONEP,Lonesome Pine Restaurant,4726 - 11th Ave. N.E.,/206. 555-1189,12-02-1998 00:00,12-03-1998 00:00,20-02-1998 00:00,3,0.53,97219,usa,callahan,laura,inside sales coordinator,Ms.,09-01-1958 00:00,05-03-1994 00:00,Seattle,WA,98105,USA,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,http://accweb/emmployees/davolio.bmp,180,8,8,8,,,,,,
10992,Portland,OR,89 Jefferson Way Suite 2,THEBI,The Big Cheese,"507 - 20th Ave. E.
Apt. 2A",/206. 555-9857,01-04-1998 00:00,29-04-1998 00:00,03-04-1998 00:00,3,4.27,97201,usa,davolio,nancy,sales representative,Ms.,08-12-1948 00:00,01-05-1992 00:00,Seattle,WA,98122,USA,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,http://accweb/emmployees/davolio.bmp,181,1,1,1,,,,,,
10332,Montréal,Québec,43 rue St. Laurent,MEREP,Mère Paillarde,722 Moss Bay Blvd.,/206. 555-3412,17-10-1996 00:00,28-11-1996 00:00,21-10-1996 00:00,2,52.84,H1J 1C3,canada,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,182,3,3,3,,,,,,
10376,Montréal,Québec,43 rue St. Laurent,MEREP,Mère Paillarde,"507 - 20th Ave. E.
Apt. 2A",/206. 555-9857,09-12-1996 00:00,06-01-1997 00:00,13-12-1996 00:00,2,20.39,H1J 1C3,canada,davolio,nancy,sales representative,Ms.,08-12-1948 00:00,01-05-1992 00:00,Seattle,WA,98122,USA,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,http://accweb/emmployees/davolio.bmp,183,1,1,1,,,,,,
10424,Montréal,Québec,43 rue St. Laurent,MEREP,Mère Paillarde,"Edgeham Hollow
Winchester Way",/71. 555-5598,23-01-1997 00:00,20-02-1997 00:00,27-01-1997 00:00,2,370.61,H1J 1C3,canada,king,robert,sales representative,Mr.,29-05-1960 00:00,02-01-1994 00:00,London,,RG1 9SP,UK,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,http://accweb/emmployees/davolio.bmp,184,7,7,7,,,,,,
10439,Montréal,Québec,43 rue St. Laurent,MEREP,Mère Paillarde,"Coventry House
Miner Rd.",/71. 555-7773,07-02-1997 00:00,07-03-1997 00:00,10-02-1997 00:00,3,4.07,H1J 1C3,canada,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,185,6,6,6,,,,,,
10505,Montréal,Québec,43 rue St. Laurent,MEREP,Mère Paillarde,722 Moss Bay Blvd.,/206. 555-3412,14-04-1997 00:00,12-05-1997 00:00,21-04-1997 00:00,3,7.13,H1J 1C3,canada,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,186,3,3,3,,,,,,
10570,Montréal,Québec,43 rue St. Laurent,MEREP,Mère Paillarde,722 Moss Bay Blvd.,/206. 555-3412,17-06-1997 00:00,15-07-1997 00:00,19-06-1997 00:00,3,188.99,H1J 1C3,canada,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,187,3,3,3,,,,,,
10590,Montréal,Québec,43 rue St. Laurent,MEREP,Mère Paillarde,4110 Old Redmond Rd.,/206. 555-8122,07-07-1997 00:00,04-08-1997 00:00,14-07-1997 00:00,3,44.77,H1J 1C3,canada,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,188,4,4,4,,,,,,
10605,Montréal,Québec,43 rue St. Laurent,MEREP,Mère Paillarde,"507 - 20th Ave. E.
Apt. 2A",/206. 555-9857,21-07-1997 00:00,18-08-1997 00:00,29-07-1997 00:00,2,379.13,H1J 1C3,canada,davolio,nancy,sales representative,Ms.,08-12-1948 00:00,01-05-1992 00:00,Seattle,WA,98122,USA,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,http://accweb/emmployees/davolio.bmp,189,1,1,1,,,,,,
10618,Montréal,Québec,43 rue St. Laurent,MEREP,Mère Paillarde,"507 - 20th Ave. E.
Apt. 2A",/206. 555-9857,01-08-1997 00:00,12-09-1997 00:00,08-08-1997 00:00,1,154.68,H1J 1C3,canada,davolio,nancy,sales representative,Ms.,08-12-1948 00:00,01-05-1992 00:00,Seattle,WA,98122,USA,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,http://accweb/emmployees/davolio.bmp,190,1,1,1,,,,,,
10619,Montréal,Québec,43 rue St. Laurent,MEREP,Mère Paillarde,722 Moss Bay Blvd.,/206. 555-3412,04-08-1997 00:00,01-09-1997 00:00,07-08-1997 00:00,3,91.05,H1J 1C3,canada,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,191,3,3,3,,,,,,
10339,Montréal,Québec,43 rue St. Laurent,MEREP,Mère Paillarde,908 W. Capital Way,/206. 555-9482,28-10-1996 00:00,25-11-1996 00:00,04-11-1996 00:00,2,15.66,H1J 1C3,canada,fuller,andrew,"vice president, sales",Dr.,19-02-1952 00:00,14-08-1992 00:00,Tacoma,WA,98401,USA,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,http://accweb/emmployees/fuller.bmp,192,2,2,2,,,,,,
10565,Montréal,Québec,43 rue St. Laurent,MEREP,Mère Paillarde,4726 - 11th Ave. N.E.,/206. 555-1189,11-06-1997 00:00,09-07-1997 00:00,18-06-1997 00:00,2,7.15,H1J 1C3,canada,callahan,laura,inside sales coordinator,Ms.,09-01-1958 00:00,05-03-1994 00:00,Seattle,WA,98105,USA,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,http://accweb/emmployees/davolio.bmp,193,8,8,8,,,,,,
10724,Montréal,Québec,43 rue St. Laurent,MEREP,Mère Paillarde,4726 - 11th Ave. N.E.,/206. 555-1189,30-10-1997 00:00,11-12-1997 00:00,05-11-1997 00:00,2,57.75,H1J 1C3,canada,callahan,laura,inside sales coordinator,Ms.,09-01-1958 00:00,05-03-1994 00:00,Seattle,WA,98105,USA,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,http://accweb/emmployees/davolio.bmp,194,8,8,8,,,,,,
10250,Rio de Janeiro,RJ,"Rua do Paço, 67",HANAR,Hanari Carnes,4110 Old Redmond Rd.,/206. 555-8122,08-07-1996 00:00,05-08-1996 00:00,12-07-1996 00:00,2,65.83,05454-876,brazil,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,195,4,4,4,,,,,,
10253,Rio de Janeiro,RJ,"Rua do Paço, 67",HANAR,Hanari Carnes,722 Moss Bay Blvd.,/206. 555-3412,10-07-1996 00:00,24-07-1996 00:00,16-07-1996 00:00,2,58.17,05454-876,brazil,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,196,3,3,3,,,,,,
10261,Rio de Janeiro,RJ,"Rua da Panificadora, 12",QUEDE,Que Delícia,4110 Old Redmond Rd.,/206. 555-8122,19-07-1996 00:00,16-08-1996 00:00,30-07-1996 00:00,2,3.05,02389-673,brazil,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,197,4,4,4,,,,,,
10287,Rio de Janeiro,RJ,"Av. Copacabana, 267",RICAR,Ricardo Adocicados,4726 - 11th Ave. N.E.,/206. 555-1189,22-08-1996 00:00,19-09-1996 00:00,28-08-1996 00:00,3,12.76,02389-890,brazil,callahan,laura,inside sales coordinator,Ms.,09-01-1958 00:00,05-03-1994 00:00,Seattle,WA,98105,USA,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,http://accweb/emmployees/davolio.bmp,198,8,8,8,,,,,,
10291,Rio de Janeiro,RJ,"Rua da Panificadora, 12",QUEDE,Que Delícia,"Coventry House
Miner Rd.",/71. 555-7773,27-08-1996 00:00,24-09-1996 00:00,04-09-1996 00:00,2,6.4,02389-673,brazil,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,199,6,6,6,,,,,,
10299,Rio de Janeiro,RJ,"Av. Copacabana, 267",RICAR,Ricardo Adocicados,4110 Old Redmond Rd.,/206. 555-8122,06-09-1996 00:00,04-10-1996 00:00,13-09-1996 00:00,2,29.76,02389-890,brazil,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,200,4,4,4,,,,,,
10379,Rio de Janeiro,RJ,"Rua da Panificadora, 12",QUEDE,Que Delícia,908 W. Capital Way,/206. 555-9482,11-12-1996 00:00,08-01-1997 00:00,13-12-1996 00:00,1,45.03,02389-673,brazil,fuller,andrew,"vice president, sales",Dr.,19-02-1952 00:00,14-08-1992 00:00,Tacoma,WA,98401,USA,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,http://accweb/emmployees/fuller.bmp,201,2,2,2,,,,,,
10421,Rio de Janeiro,RJ,"Rua da Panificadora, 12",QUEDE,Que Delícia,4726 - 11th Ave. N.E.,/206. 555-1189,21-01-1997 00:00,04-03-1997 00:00,27-01-1997 00:00,1,99.23,02389-673,brazil,callahan,laura,inside sales coordinator,Ms.,09-01-1958 00:00,05-03-1994 00:00,Seattle,WA,98105,USA,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,http://accweb/emmployees/davolio.bmp,202,8,8,8,,,,,,
10447,Rio de Janeiro,RJ,"Av. Copacabana, 267",RICAR,Ricardo Adocicados,4110 Old Redmond Rd.,/206. 555-8122,14-02-1997 00:00,14-03-1997 00:00,07-03-1997 00:00,2,68.66,02389-890,brazil,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,203,4,4,4,,,,,,
